Scenario_Name	EIR	Coverage	fundecay	kdecay	Decay	Halflife	Efficacy	SEED
iTPP3_ChemoLiver_TreatLiverBlood_replication_933	154	0	weibull	5.395333	exp	38.094708106619	0.809882329054801	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_934	154	1	weibull	5.395333	exp	38.094708106619	0.809882329054801	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_935	154	0	weibull	5.395333	exp	25.7049470959243	0.923042110380028	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_936	154	1	weibull	5.395333	exp	25.7049470959243	0.923042110380028	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_937	154	0	weibull	5.395333	exp	57.9950213453721	0.863878520761309	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_938	154	1	weibull	5.395333	exp	57.9950213453721	0.863878520761309	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_939	154	0	weibull	5.395333	exp	42.1548893202224	0.97825966165761	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_940	154	1	weibull	5.395333	exp	42.1548893202224	0.97825966165761	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_941	154	0	weibull	5.395333	exp	18.0214656276446	0.803381342801773	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_942	154	1	weibull	5.395333	exp	18.0214656276446	0.803381342801773	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_943	154	0	weibull	5.395333	exp	19.9632961511992	0.958371660908584	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_944	154	1	weibull	5.395333	exp	19.9632961511992	0.958371660908584	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_945	154	0	weibull	5.395333	exp	23.9346251632633	0.915453108911834	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_946	154	1	weibull	5.395333	exp	23.9346251632633	0.915453108911834	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_947	154	0	weibull	5.395333	exp	53.4111512256579	0.960599381570285	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_948	154	1	weibull	5.395333	exp	53.4111512256579	0.960599381570285	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_949	154	0	weibull	5.395333	exp	15.9374557919888	0.98360313366456	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_950	154	1	weibull	5.395333	exp	15.9374557919888	0.98360313366456	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_951	154	0	weibull	5.395333	exp	49.1075789307029	0.8104182578411	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_952	154	1	weibull	5.395333	exp	49.1075789307029	0.8104182578411	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_953	154	0	weibull	5.395333	exp	36.6010817865145	0.813961914528246	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_954	154	1	weibull	5.395333	exp	36.6010817865145	0.813961914528246	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_955	154	0	weibull	5.395333	exp	49.8604517852097	0.801627827684867	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_956	154	1	weibull	5.395333	exp	49.8604517852097	0.801627827684867	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_957	154	0	weibull	5.395333	exp	49.546847529045	0.919895241737714	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_958	154	1	weibull	5.395333	exp	49.546847529045	0.919895241737714	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_959	154	0	weibull	5.395333	exp	54.5788833531269	0.869734088412983	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_960	154	1	weibull	5.395333	exp	54.5788833531269	0.869734088412983	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_961	154	0	weibull	5.395333	exp	30.0902129421686	0.812527643547796	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_962	154	1	weibull	5.395333	exp	30.0902129421686	0.812527643547796	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_963	154	0	weibull	5.395333	exp	36.4245386471796	0.921898978435877	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_964	154	1	weibull	5.395333	exp	36.4245386471796	0.921898978435877	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_965	154	0	weibull	5.395333	exp	58.7122514299611	0.909824104333535	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_966	154	1	weibull	5.395333	exp	58.7122514299611	0.909824104333535	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_967	154	0	weibull	5.395333	exp	46.1304266249133	0.889801842753543	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_968	154	1	weibull	5.395333	exp	46.1304266249133	0.889801842753543	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_969	154	0	weibull	5.395333	exp	57.5778949118401	0.855735416793389	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_970	154	1	weibull	5.395333	exp	57.5778949118401	0.855735416793389	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_971	154	0	weibull	5.395333	exp	58.4571267551876	0.864930046943978	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_972	154	1	weibull	5.395333	exp	58.4571267551876	0.864930046943978	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_973	154	0	weibull	5.395333	exp	14.3457233565966	0.831704650848756	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_974	154	1	weibull	5.395333	exp	14.3457233565966	0.831704650848756	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_975	154	0	weibull	5.395333	exp	56.3635243813888	0.963185967214123	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_976	154	1	weibull	5.395333	exp	56.3635243813888	0.963185967214123	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_977	154	0	weibull	5.395333	exp	13.91938990348	0.935029924887007	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_978	154	1	weibull	5.395333	exp	13.91938990348	0.935029924887007	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_979	154	0	weibull	5.395333	exp	15.0930063905411	0.990392404941188	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_980	154	1	weibull	5.395333	exp	15.0930063905411	0.990392404941188	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_981	154	0	weibull	5.395333	exp	48.9384019521154	0.97695813771462	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_982	154	1	weibull	5.395333	exp	48.9384019521154	0.97695813771462	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_983	154	0	weibull	5.395333	exp	17.9954535639136	0.869006633109461	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_984	154	1	weibull	5.395333	exp	17.9954535639136	0.869006633109461	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_985	154	0	weibull	5.395333	exp	12.4674625099561	0.920850911814824	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_986	154	1	weibull	5.395333	exp	12.4674625099561	0.920850911814824	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_987	154	0	weibull	5.395333	exp	27.5810411194761	0.929158954520607	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_988	154	1	weibull	5.395333	exp	27.5810411194761	0.929158954520607	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_989	154	0	weibull	5.395333	exp	38.8110239604747	0.902371436609507	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_990	154	1	weibull	5.395333	exp	38.8110239604747	0.902371436609507	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_991	154	0	weibull	5.395333	exp	50.0953350815678	0.854608462900717	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_992	154	1	weibull	5.395333	exp	50.0953350815678	0.854608462900717	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_993	154	0	weibull	5.395333	exp	31.5488154636577	0.939121920805965	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_994	154	1	weibull	5.395333	exp	31.5488154636577	0.939121920805965	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_995	154	0	weibull	5.395333	exp	48.6971293971169	0.82712266786106	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_996	154	1	weibull	5.395333	exp	48.6971293971169	0.82712266786106	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_997	154	0	weibull	5.395333	exp	28.95228028904	0.873316281603676	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_998	154	1	weibull	5.395333	exp	28.95228028904	0.873316281603676	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_999	154	0	weibull	5.395333	exp	56.6322474055999	0.923694254254944	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_1000	154	1	weibull	5.395333	exp	56.6322474055999	0.923694254254944	6
iTPP3_ChemoLiver_TreatLiverBlood_replication_1	154	0	weibull	5.395333	exp	45.7225875157217	0.975998320049606	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_2	154	1	weibull	5.395333	exp	45.7225875157217	0.975998320049606	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_3	154	0	weibull	5.395333	exp	44.5866756434987	0.858497666634456	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_4	154	1	weibull	5.395333	exp	44.5866756434987	0.858497666634456	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_5	154	0	weibull	5.395333	exp	17.5752222753771	0.811635182161265	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_6	154	1	weibull	5.395333	exp	17.5752222753771	0.811635182161265	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_7	154	0	weibull	5.395333	exp	29.7007514241153	0.977578477774649	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_8	154	1	weibull	5.395333	exp	29.7007514241153	0.977578477774649	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_9	154	0	weibull	5.395333	exp	35.3407826189047	0.935823870127793	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_10	154	1	weibull	5.395333	exp	35.3407826189047	0.935823870127793	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_11	154	0	weibull	5.395333	exp	49.0527781529242	0.955606413915103	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_12	154	1	weibull	5.395333	exp	49.0527781529242	0.955606413915103	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_13	154	0	weibull	5.395333	exp	38.2000507052289	0.947803617064795	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_14	154	1	weibull	5.395333	exp	38.2000507052289	0.947803617064795	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_15	154	0	weibull	5.395333	exp	45.0449739734514	0.895863144961806	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_16	154	1	weibull	5.395333	exp	45.0449739734514	0.895863144961806	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_17	154	0	weibull	5.395333	exp	39.836058450778	0.970976563577209	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_18	154	1	weibull	5.395333	exp	39.836058450778	0.970976563577209	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_19	154	0	weibull	5.395333	exp	58.6341100994111	0.907079006586848	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_20	154	1	weibull	5.395333	exp	58.6341100994111	0.907079006586848	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_21	154	0	weibull	5.395333	exp	37.6971585900982	0.940004919908569	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_22	154	1	weibull	5.395333	exp	37.6971585900982	0.940004919908569	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_23	154	0	weibull	5.395333	exp	51.3824768793263	0.906371789480739	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_24	154	1	weibull	5.395333	exp	51.3824768793263	0.906371789480739	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_25	154	0	weibull	5.395333	exp	59.6744832465599	0.892146963262779	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_26	154	1	weibull	5.395333	exp	59.6744832465599	0.892146963262779	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_27	154	0	weibull	5.395333	exp	11.9401895052614	0.990733246763314	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_28	154	1	weibull	5.395333	exp	11.9401895052614	0.990733246763314	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_29	154	0	weibull	5.395333	exp	29.581957825595	0.826630092453824	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_30	154	1	weibull	5.395333	exp	29.581957825595	0.826630092453824	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_31	154	0	weibull	5.395333	exp	40.1492648246813	0.943996286938897	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_32	154	1	weibull	5.395333	exp	40.1492648246813	0.943996286938897	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_33	154	0	weibull	5.395333	exp	26.9055320659898	0.873878275343468	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_34	154	1	weibull	5.395333	exp	26.9055320659898	0.873878275343468	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_35	154	0	weibull	5.395333	exp	18.994980314722	0.907616861999318	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_36	154	1	weibull	5.395333	exp	18.994980314722	0.907616861999318	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_37	154	0	weibull	5.395333	exp	14.4467820162761	0.84403547892413	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_38	154	1	weibull	5.395333	exp	14.4467820162761	0.84403547892413	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_39	154	0	weibull	5.395333	exp	13.4120769342436	0.924687881251957	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_40	154	1	weibull	5.395333	exp	13.4120769342436	0.924687881251957	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_41	154	0	weibull	5.395333	exp	34.1701282357029	0.923477720147808	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_42	154	1	weibull	5.395333	exp	34.1701282357029	0.923477720147808	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_43	154	0	weibull	5.395333	exp	21.1398351245187	0.98275912281963	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_44	154	1	weibull	5.395333	exp	21.1398351245187	0.98275912281963	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_45	154	0	weibull	5.395333	exp	55.8194977389461	0.830598854787694	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_46	154	1	weibull	5.395333	exp	55.8194977389461	0.830598854787694	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_47	154	0	weibull	5.395333	exp	58.3480924128434	0.908484493097589	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_48	154	1	weibull	5.395333	exp	58.3480924128434	0.908484493097589	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_49	154	0	weibull	5.395333	exp	19.0336105174463	0.875969648744531	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_50	154	1	weibull	5.395333	exp	19.0336105174463	0.875969648744531	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_51	154	0	weibull	5.395333	exp	41.7305613909919	0.878558124071955	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_52	154	1	weibull	5.395333	exp	41.7305613909919	0.878558124071955	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_53	154	0	weibull	5.395333	exp	35.2996300772996	0.85166744281409	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_54	154	1	weibull	5.395333	exp	35.2996300772996	0.85166744281409	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_55	154	0	weibull	5.395333	exp	40.0255156631175	0.829613584213335	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_56	154	1	weibull	5.395333	exp	40.0255156631175	0.829613584213335	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_57	154	0	weibull	5.395333	exp	26.6682123218356	0.942556387986652	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_58	154	1	weibull	5.395333	exp	26.6682123218356	0.942556387986652	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_59	154	0	weibull	5.395333	exp	24.5441900090185	0.925354618078227	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_60	154	1	weibull	5.395333	exp	24.5441900090185	0.925354618078227	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_61	154	0	weibull	5.395333	exp	31.981671911986	0.876773743139853	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_62	154	1	weibull	5.395333	exp	31.981671911986	0.876773743139853	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_63	154	0	weibull	5.395333	exp	29.0447141349653	0.980236488707139	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_64	154	1	weibull	5.395333	exp	29.0447141349653	0.980236488707139	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_65	154	0	weibull	5.395333	exp	19.5886936579805	0.883502096211794	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_66	154	1	weibull	5.395333	exp	19.5886936579805	0.883502096211794	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_67	154	0	weibull	5.395333	exp	55.4612898399265	0.943332465522022	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_68	154	1	weibull	5.395333	exp	55.4612898399265	0.943332465522022	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_69	154	0	weibull	5.395333	exp	51.9553616664967	0.918818407882661	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_70	154	1	weibull	5.395333	exp	51.9553616664967	0.918818407882661	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_71	154	0	weibull	5.395333	exp	17.4902314760932	0.917960329651265	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_72	154	1	weibull	5.395333	exp	17.4902314760932	0.917960329651265	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_73	154	0	weibull	5.395333	exp	24.0546317738142	0.99974941182168	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_74	154	1	weibull	5.395333	exp	24.0546317738142	0.99974941182168	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_75	154	0	weibull	5.395333	exp	17.7402168088686	0.836918257425846	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_76	154	1	weibull	5.395333	exp	17.7402168088686	0.836918257425846	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_77	154	0	weibull	5.395333	exp	37.9998623788124	0.845540100317807	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_78	154	1	weibull	5.395333	exp	37.9998623788124	0.845540100317807	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_79	154	0	weibull	5.395333	exp	40.6992065573575	0.896061842601947	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_80	154	1	weibull	5.395333	exp	40.6992065573575	0.896061842601947	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_81	154	0	weibull	5.395333	exp	57.7496258133905	0.823866908242429	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_82	154	1	weibull	5.395333	exp	57.7496258133905	0.823866908242429	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_83	154	0	weibull	5.395333	exp	40.4826473521727	0.848106778103324	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_84	154	1	weibull	5.395333	exp	40.4826473521727	0.848106778103324	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_85	154	0	weibull	5.395333	exp	38.7477953105578	0.865285383978599	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_86	154	1	weibull	5.395333	exp	38.7477953105578	0.865285383978599	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_87	154	0	weibull	5.395333	exp	28.5640508094952	0.883860947306515	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_88	154	1	weibull	5.395333	exp	28.5640508094952	0.883860947306515	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_89	154	0	weibull	5.395333	exp	18.2329770462897	0.839412483579901	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_90	154	1	weibull	5.395333	exp	18.2329770462897	0.839412483579901	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_91	154	0	weibull	5.395333	exp	24.1093048443807	0.843688655864095	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_92	154	1	weibull	5.395333	exp	24.1093048443807	0.843688655864095	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_93	154	0	weibull	5.395333	exp	40.8129768698041	0.810308613069521	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_94	154	1	weibull	5.395333	exp	40.8129768698041	0.810308613069521	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_95	154	0	weibull	5.395333	exp	34.243555779253	0.954661793202782	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_96	154	1	weibull	5.395333	exp	34.243555779253	0.954661793202782	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_97	154	0	weibull	5.395333	exp	59.4201627165825	0.828906137773699	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_98	154	1	weibull	5.395333	exp	59.4201627165825	0.828906137773699	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_99	154	0	weibull	5.395333	exp	41.9304403611297	0.851109950462708	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_100	154	1	weibull	5.395333	exp	41.9304403611297	0.851109950462708	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_101	154	0	weibull	5.395333	exp	44.1508542889149	0.938122471919777	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_102	154	1	weibull	5.395333	exp	44.1508542889149	0.938122471919777	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_103	154	0	weibull	5.395333	exp	42.8540199860823	0.920624367861129	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_104	154	1	weibull	5.395333	exp	42.8540199860823	0.920624367861129	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_105	154	0	weibull	5.395333	exp	19.6889642085854	0.838219481829978	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_106	154	1	weibull	5.395333	exp	19.6889642085854	0.838219481829978	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_107	154	0	weibull	5.395333	exp	36.8395940773281	0.947222580058412	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_108	154	1	weibull	5.395333	exp	36.8395940773281	0.947222580058412	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_109	154	0	weibull	5.395333	exp	17.113786971223	0.941847837886551	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_110	154	1	weibull	5.395333	exp	17.113786971223	0.941847837886551	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_111	154	0	weibull	5.395333	exp	57.2225379593956	0.842111846327249	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_112	154	1	weibull	5.395333	exp	57.2225379593956	0.842111846327249	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_113	154	0	weibull	5.395333	exp	34.8310253057003	0.880289212676764	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_114	154	1	weibull	5.395333	exp	34.8310253057003	0.880289212676764	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_115	154	0	weibull	5.395333	exp	37.5319787075352	0.967676025884989	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_116	154	1	weibull	5.395333	exp	37.5319787075352	0.967676025884989	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_117	154	0	weibull	5.395333	exp	28.4808252221394	0.823122639159095	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_118	154	1	weibull	5.395333	exp	28.4808252221394	0.823122639159095	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_119	154	0	weibull	5.395333	exp	12.8508744235502	0.983417058803844	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_120	154	1	weibull	5.395333	exp	12.8508744235502	0.983417058803844	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_121	154	0	weibull	5.395333	exp	40.9407783560783	0.879842690096759	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_122	154	1	weibull	5.395333	exp	40.9407783560783	0.879842690096759	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_123	154	0	weibull	5.395333	exp	56.1557474048007	0.84116954971784	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_124	154	1	weibull	5.395333	exp	56.1557474048007	0.84116954971784	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_125	154	0	weibull	5.395333	exp	10.2575129239023	0.840486495286805	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_126	154	1	weibull	5.395333	exp	10.2575129239023	0.840486495286805	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_127	154	0	weibull	5.395333	exp	23.3505785771763	0.859831452346181	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_128	154	1	weibull	5.395333	exp	23.3505785771763	0.859831452346181	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_129	154	0	weibull	5.395333	exp	36.9383122767411	0.991535823200256	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_130	154	1	weibull	5.395333	exp	36.9383122767411	0.991535823200256	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_131	154	0	weibull	5.395333	exp	44.2045812367007	0.848876034016832	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_132	154	1	weibull	5.395333	exp	44.2045812367007	0.848876034016832	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_133	154	0	weibull	5.395333	exp	23.7840913679414	0.969525305720029	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_134	154	1	weibull	5.395333	exp	23.7840913679414	0.969525305720029	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_135	154	0	weibull	5.395333	exp	49.3740321705523	0.918120058681006	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_136	154	1	weibull	5.395333	exp	49.3740321705523	0.918120058681006	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_137	154	0	weibull	5.395333	exp	44.9604350620789	0.814484999752158	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_138	154	1	weibull	5.395333	exp	44.9604350620789	0.814484999752158	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_139	154	0	weibull	5.395333	exp	53.0411587871474	0.811549563522253	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_140	154	1	weibull	5.395333	exp	53.0411587871474	0.811549563522253	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_141	154	0	weibull	5.395333	exp	32.4550771622115	0.92971322445155	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_142	154	1	weibull	5.395333	exp	32.4550771622115	0.92971322445155	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_143	154	0	weibull	5.395333	exp	37.229640938302	0.998146437082381	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_144	154	1	weibull	5.395333	exp	37.229640938302	0.998146437082381	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_145	154	0	weibull	5.395333	exp	24.3237992035048	0.812297273239749	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_146	154	1	weibull	5.395333	exp	24.3237992035048	0.812297273239749	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_147	154	0	weibull	5.395333	exp	36.2318657574551	0.972776523435297	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_148	154	1	weibull	5.395333	exp	36.2318657574551	0.972776523435297	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_149	154	0	weibull	5.395333	exp	12.7205708001323	0.98757372785685	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_150	154	1	weibull	5.395333	exp	12.7205708001323	0.98757372785685	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_151	154	0	weibull	5.395333	exp	20.9422692083154	0.896989112966738	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_152	154	1	weibull	5.395333	exp	20.9422692083154	0.896989112966738	7
iTPP3_ChemoLiver_TreatLiverBlood_replication_153	154	0	weibull	5.395333	exp	27.4074931324011	0.959150459787052	7
